% Model:              HY_Ge.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 9 2024, 11:35
% Table:              Table 4 - 20240708NEWREDO
% daddy                                           Effective mode index                              Eigenvalue                                        real(ewfd.neff) (1)                               Frequency (Hz)
52                                                1.4809278164476498                                -1.107731416344931E7i                             1.4809278164476498                                3.568957833333333E14
52                                                1.4812644664971808                                -1.1079832299931303E7i                            1.4812644664971808                                3.568957833333333E14
52                                                1.4813693824099645                                -1.1080617069123793E7i                            1.4813693824099645                                3.568957833333333E14
53                                                1.4799502369645983                                -1.0972037267555056E7i                            1.4799502369645983                                3.537374135693215E14
53                                                1.4805982053914872                                -1.0976841168085257E7i                            1.4805982053914872                                3.537374135693215E14
53                                                1.4806996976311444                                -1.0977593610030986E7i                            1.4806996976311444                                3.537374135693215E14
53                                                1.4810418182977656                                -1.0980130020114522E7i                            1.4810418182977656                                3.537374135693215E14
53                                                1.481149200509475                                 -1.0980926129064217E7i                            1.481149200509475                                 3.537374135693215E14
54                                                1.4797126356769725                                -1.0874045253021676E7i                            1.4797126356769725                                3.5063445380116956E14
54                                                1.4803716152652888                                -1.087888793239833E7i                             1.4803716152652888                                3.5063445380116956E14
54                                                1.4804754509385802                                -1.0879650995295156E7i                            1.4804754509385802                                3.5063445380116956E14
54                                                1.4808230784176204                                -1.0882205624381328E7i                            1.4808230784176204                                3.5063445380116956E14
54                                                1.4809329604360773                                -1.088301312038588E7i                             1.4809329604360773                                3.5063445380116956E14
55                                                1.479478011677431                                 -1.0777779136541335E7i                            1.479478011677431                                 3.475854585507246E14
55                                                1.4801480913189535                                -1.0782660567913225E7i                            1.4801480913189535                                3.475854585507246E14
55                                                1.4802542982082947                                -1.0783434269439751E7i                            1.4802542982082947                                3.475854585507246E14
55                                                1.4806074718716187                                -1.0786007087494569E7i                            1.4806074718716187                                3.475854585507246E14
55                                                1.4807198841730103                                -1.0786825994532771E7i                            1.4807198841730103                                3.475854585507246E14
56                                                1.4792463741737463                                -1.0683194349318573E7i                            1.4792463741737463                                3.4458903218390806E14
56                                                1.4799276406048905                                -1.0688114490962757E7i                            1.4799276406048905                                3.4458903218390806E14
56                                                1.4800362485935599                                -1.068889886351293E7i                             1.4800362485935599                                3.4458903218390806E14
