% Model:              HY_Ge.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 10 2024, 17:00
% Table:              Table 1 - 20240708NEWREDO
% daddy                                           Effective mode index                              Eigenvalue                                        real(ewfd.neff) (1)                               Frequency (Hz)
11                                                1.5295830559692458                                -1.7463332132120196E7i                            1.5295830559692458                                5.447470466384009E14
11                                                1.5296123253873246                                -1.746366630264283E7i                             1.5296123253873246                                5.447470466384009E14
11                                                1.5300858636360564                                -1.746907271433299E7i                             1.5300858636360564                                5.447470466384009E14
11                                                1.530122362689908                                 -1.7469489425996624E7i                            1.530122362689908                                 5.447470466384009E14
12                                                1.5285225895298409                                -1.733572324228518E7i                             1.5285225895298409                                5.411416209386281E14
12                                                1.5293546350946836                                -1.734515987850887E7i                             1.5293546350946836                                5.411416209386281E14
12                                                1.5293844515960724                                -1.734549804205298E7i                             1.5293844515960724                                5.411416209386281E14
12                                                1.5298641524059373                                -1.735093856385873E7i                             1.5298641524059373                                5.411416209386281E14
12                                                1.529901343816651                                 -1.7351360369861167E7i                            1.529901343816651                                 5.411416209386281E14
13                                                1.5282834040316933                                -1.721904571921997E7i                             1.5282834040316933                                5.375836066945607E14
13                                                1.5291264081258098                                -1.722854377828401E7i                             1.5291264081258098                                5.375836066945607E14
13                                                1.529156777891047                                 -1.7228885951976877E7i                            1.529156777891047                                 5.375836066945607E14
13                                                1.5296426792878064                                -1.7234360563782357E7i                            1.5296426792878064                                5.375836066945607E14
13                                                1.5296805711613477                                -1.7234787488462146E7i                            1.5296805711613477                                5.375836066945607E14
14                                                1.5280449024670413                                -1.710390014232466E7i                             1.5280449024670413                                5.340720748218526E14
14                                                1.5288989356897147                                -1.7113459612033468E7i                            1.5288989356897147                                5.340720748218526E14
14                                                1.5289298649030034                                -1.7113805812707752E7i                            1.5289298649030034                                5.340720748218526E14
14                                                1.5294220047183273                                -1.7119314492618777E7i                            1.5294220047183273                                5.340720748218526E14
14                                                1.5294606051734114                                -1.711974655998024E7i                             1.5294606051734114                                5.340720748218526E14
15                                                1.5278071385117902                                -1.699025728301127E7i                             1.5278071385117902                                5.306061203539823E14
15                                                1.5286722714240137                                -1.6999878150980897E7i                            1.5286722714240137                                5.306061203539823E14
15                                                1.5287037662767065                                -1.700022839522106E7i                             1.5287037662767065                                5.306061203539823E14
15                                                1.5292021823030069                                -1.700577112133312E7i                             1.5292021823030069                                5.306061203539823E14
15                                                1.5292414994773955                                -1.7006208355125044E7i                            1.5292414994773955                                5.306061203539823E14
