% Model:              HY_Ge.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 8 2024, 22:06
% Table:              Table 4 - 20240708NEWREDO
% daddy                                           Effective mode index                              Eigenvalue                                        real(ewfd.neff) (1)                               Frequency (Hz)
36                                                1.4851953095186883                                -1.2960774093138693E7i                            1.4851953095186883                                4.163784138888888E14
36                                                1.4852607584560213                                -1.296134524286289E7i                             1.4852607584560213                                4.163784138888888E14
37                                                1.4825289289297199                                -1.2804129187243855E7i                            1.4825289289297199                                4.120858529209622E14
37                                                1.484002549427152                                 -1.2816856377151517E7i                            1.484002549427152                                 4.120858529209622E14
37                                                1.4840527502776732                                -1.2817289945875095E7i                            1.4840527502776732                                4.120858529209622E14
37                                                1.484899062433446                                 -1.2824599273850955E7i                            1.484899062433446                                 4.120858529209622E14
37                                                1.4849663375350948                                -1.282518030743201E7i                             1.4849663375350948                                4.120858529209622E14
38                                                1.482188934494781                                 -1.2670568347866358E7i                            1.482188934494781                                 4.078808952380952E14
38                                                1.4836928594140908                                -1.268342472739848E7i                             1.4836928594140908                                4.078808952380952E14
38                                                1.483744385807609                                 -1.26838652034239E7i                              1.483744385807609                                 4.078808952380952E14
38                                                1.484607792811814                                 -1.269124608261157E7i                             1.484607792811814                                 4.078808952380952E14
38                                                1.4846769220709293                                -1.2691837037639013E7i                            1.4846769220709293                                4.078808952380952E14
39                                                1.4818532017330381                                -1.2539741770405456E7i                            1.4818532017330381                                4.037608861952861E14
39                                                1.483387732961404                                 -1.2552727284301048E7i                            1.483387732961404                                 4.037608861952861E14
39                                                1.4834406036348373                                -1.2553174686642457E7i                            1.4834406036348373                                4.037608861952861E14
39                                                1.4843212676773363                                -1.256062704404635E7i                             1.4843212676773363                                4.037608861952861E14
39                                                1.484392280425577                                 -1.2561227968297351E7i                            1.484392280425577                                 4.037608861952861E14
40                                                1.4815224506074194                                -1.2411573458550977E7i                            1.4815224506074194                                3.997232773333333E14
40                                                1.483087890155409                                 -1.2424688054240584E7i                            1.483087890155409                                 3.997232773333333E14
40                                                1.4831421226320611                                -1.2425142391174547E7i                            1.4831421226320611                                3.997232773333333E14
40                                                1.484040206369175                                 -1.243266615989675E7i                             1.484040206369175                                 3.997232773333333E14
40                                                1.4841131308057454                                -1.243327709022794E7i                             1.4841131308057454                                3.997232773333333E14
41                                                1.4811963217468513                                -1.2285981473067012E7i                            1.4811963217468513                                3.957656211221122E14
41                                                1.4827929708404801                                -1.2299225093035078E7i                            1.4827929708404801                                3.957656211221122E14
41                                                1.4828485834995557                                -1.2299686379691707E7i                            1.4828485834995557                                3.957656211221122E14
41                                                1.4837642486576763                                -1.2307281487107944E7i                            1.4837642486576763                                3.957656211221122E14
41                                                1.4838391139389537                                -1.2307902467220604E7i                            1.4838391139389537                                3.957656211221122E14
42                                                1.4808731967632325                                -1.2162876747318702E7i                            1.4808731967632325                                3.918855660130719E14
42                                                1.482501358741912                                 -1.2176249353099287E7i                            1.482501358741912                                 3.918855660130719E14
42                                                1.4825583691952724                                -1.217671759786126E7i                             1.4825583691952724                                3.918855660130719E14
42                                                1.4834917789468023                                -1.218438398535981E7i                             1.4834917789468023                                3.918855660130719E14
42                                                1.4835686135753796                                -1.218501505230015E7i                             1.4835686135753796                                3.918855660130719E14
43                                                1.4805556434266893                                -1.2042207721994035E7i                            1.4805556434266893                                3.8808085177993525E14
43                                                1.4822156181010107                                -1.2055709247539649E7i                            1.4822156181010107                                3.8808085177993525E14
43                                                1.482274044501918                                 -1.2056184462949011E7i                            1.482274044501918                                 3.8808085177993525E14
43                                                1.4832253596144782                                -1.2063922054065822E7i                            1.4832253596144782                                3.8808085177993525E14
43                                                1.4833041926941202                                -1.206456324869071E7i                             1.4833041926941202                                3.8808085177993525E14
44                                                1.480241662791419                                 -1.1923888034264259E7i                            1.480241662791419                                 3.843493051282051E14
44                                                1.48193375250823                                  -1.19375184358631E7i                              1.48193375250823                                  3.843493051282051E14
44                                                1.4819936122300787                                -1.1938000627817988E7i                            1.4819936122300787                                3.843493051282051E14
44                                                1.4829629951709222                                -1.1945809361985859E7i                            1.4829629951709222                                3.843493051282051E14
44                                                1.4830438551438452                                -1.1946460718644587E7i                            1.4830438551438452                                3.843493051282051E14
45                                                1.4799312290350333                                -1.1807850354170345E7i                            1.4799312290350333                                3.806888355555555E14
45                                                1.4816557359383826                                -1.1821609587741463E7i                            1.4816557359383826                                3.806888355555555E14
